City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
448,Sambava,MG,-14.2667,50.1667,75.2,65,0,10.69,clear sky
449,Ternate,ID,0.8,127.4,82.45,72,100,4.72,overcast clouds
450,Yar-Sale,RU,66.8333,70.8333,72.75,54,6,13.8,clear sky
451,Nanakuli,US,21.3906,-158.1547,80.55,62,1,5.75,clear sky
452,Chavakkad,IN,10.5333,76.05,81.77,80,99,7.81,overcast clouds
453,Namalenga,TZ,-10.95,39.1,78.62,49,0,5.03,clear sky
454,Manakara,MG,-22.1333,48.0167,72.32,65,0,0.96,clear sky
455,Conakry,GN,9.538,-13.6773,77.07,94,40,4.61,scattered clouds
456,Sitka,US,57.0531,-135.33,60.69,82,90,9.22,overcast clouds
457,Nova Olimpia,BR,-14.7972,-57.2881,69.78,48,0,3.6,clear sky
458,Opuwo,NA,-18.0607,13.84,68.86,23,8,2.71,clear sky
459,Cayhagan,PH,9.6697,122.4256,83.1,77,100,8.57,light rain
460,Port Lincoln,AU,-34.7333,135.8667,60.82,59,40,6.64,scattered clouds
461,Chicama,PE,-7.8447,-79.1469,61.41,90,47,3.85,scattered clouds
462,Grand Forks,US,47.9417,-97.4337,69.73,89,1,10.36,clear sky
463,Amazar,RU,53.858,120.875,59.13,95,100,12.39,light rain
464,West Richland,US,46.3043,-119.3614,77.32,50,40,1.99,scattered clouds
465,Anda,CN,46.4,125.3167,86.34,51,66,6.15,broken clouds
466,Polyarnyy,RU,69.1989,33.4478,64.87,60,81,6.62,broken clouds
467,Saldanha,ZA,-33.0117,17.9442,42.85,81,100,12.53,overcast clouds
468,Irbil,IQ,36.1926,44.0106,98.42,16,0,16.11,dust
469,Adelaide,AU,-34.9333,138.6,63.05,54,20,1.99,few clouds
470,Atar,MR,20.5169,-13.0499,81.99,45,44,8.39,scattered clouds
471,Barretos,BR,-20.5572,-48.5678,63.3,65,22,6.69,few clouds
472,Udachnyy,RU,66.4167,112.4,56.19,94,100,4.59,light rain
473,Kiunga,PG,-6.1219,141.2906,77.72,95,99,3.47,overcast clouds
474,Sungaipenuh,ID,-2.0833,101.3833,75.96,81,78,0.89,broken clouds
475,Lichuan,CN,30.3,108.85,76.44,83,100,4.09,light rain
476,Nouakchott,MR,18.0858,-15.9785,78.73,83,39,10.98,scattered clouds
477,Buala,SB,-8.145,159.5921,80.82,77,96,3.11,light rain
478,Maraba,BR,-5.3686,-49.1178,69.98,100,0,0.0,clear sky
479,Fredericton,CA,45.9454,-66.6656,65.44,100,75,3.44,mist
480,Bandarbeyla,SO,9.4942,50.8122,87.08,51,4,24.85,clear sky
481,San Cristobal,VE,7.7669,-72.225,64.44,96,100,0.87,overcast clouds
482,Tutoia,BR,-2.7619,-42.2744,73.22,87,3,8.08,clear sky
483,Suarez,CO,2.954,-76.6964,66.11,96,99,1.66,overcast clouds
484,Nayoro,JP,44.3506,142.4578,65.01,92,99,8.03,overcast clouds
485,Rafai,CF,4.95,23.9167,73.26,86,100,3.22,overcast clouds
486,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,77.63,42,91,3.42,overcast clouds
487,Pahrump,US,36.2083,-115.9839,92.61,9,0,1.01,clear sky
488,Jha Jha,IN,24.7667,86.3667,85.5,71,100,0.69,overcast clouds
489,Soyo,AO,-6.1349,12.3689,73.45,79,100,4.34,overcast clouds
490,Abnub,EG,27.2696,31.1511,95.59,23,0,8.95,clear sky
491,Ndele,CF,8.4109,20.6473,70.32,97,100,5.59,overcast clouds
492,Mangan,IN,27.5167,88.5333,82.4,88,100,4.32,overcast clouds
493,Lucapa,AO,-8.4192,20.7447,74.32,15,87,4.88,overcast clouds
494,Nizhnyaya Tavda,RU,57.6731,66.1725,64.04,81,97,2.06,overcast clouds
495,Soto La Marina,MX,23.7667,-98.2167,77.77,88,0,5.84,clear sky
496,Kavaratti,IN,10.5669,72.642,80.91,82,100,19.01,overcast clouds
497,Awjilah,LY,29.1081,21.2869,87.08,30,0,8.63,clear sky
498,Jadu,LY,31.953,12.0261,89.44,24,0,14.94,clear sky
499,Rosario Do Sul,BR,-30.2583,-54.9142,60.8,83,0,7.65,clear sky
500,Shingu,JP,33.7333,135.9833,86.99,58,4,12.33,clear sky
501,Gat,IL,31.61,34.7642,84.88,100,15,8.19,few clouds
502,Ereymentau,KZ,51.6199,73.1033,73.76,45,84,9.22,broken clouds
503,Belen,TR,36.4891,36.2233,72.03,73,40,4.61,light rain
504,Bonthe,SL,7.5264,-12.505,75.04,82,99,5.14,overcast clouds
505,San Ramon,US,37.7799,-121.978,68.92,76,1,4.61,smoke
506,Okakarara,NA,-20.5833,17.4333,62.58,22,0,7.23,clear sky
507,Bull Savanna,JM,17.8868,-77.5902,75.81,83,67,4.18,broken clouds
508,De Aar,ZA,-30.6497,24.0123,49.78,23,0,4.61,clear sky
509,Pinega,RU,64.7001,43.3936,66.47,48,100,6.89,overcast clouds
510,Hualmay,PE,-11.0964,-77.6139,61.47,88,41,8.59,scattered clouds
511,Ekhabi,RU,53.5102,142.9671,58.93,61,95,9.82,overcast clouds
512,Katsuura,JP,35.1333,140.3,82.51,91,100,20.94,overcast clouds
513,Gizo,SB,-8.103,156.8419,79.84,81,100,11.41,moderate rain
514,Xuanzhou,CN,30.9525,118.7553,88.81,58,0,6.08,clear sky
515,Nueva Loja,EC,0.0847,-76.8828,71.71,86,83,0.87,broken clouds
516,Ossett,GB,53.6798,-1.5801,59.85,79,100,11.5,light rain
517,Quimper,FR,48.0,-4.1,59.07,94,75,6.91,broken clouds
518,Araouane,ML,18.9048,-3.5265,90.75,35,77,16.42,broken clouds
519,Sobolevo,RU,54.4299,31.8996,68.13,68,4,4.97,clear sky
520,Thinadhoo,MV,0.5333,72.9333,82.0,75,100,5.23,overcast clouds
521,Juneau,US,58.3019,-134.4197,59.85,95,90,9.22,light rain
522,Turayf,SA,31.6725,38.6637,84.45,32,0,6.91,clear sky
523,Concordia,AR,-31.393,-58.0209,61.59,77,19,7.34,few clouds
524,Challapata,BO,-18.9,-66.7667,40.32,27,34,4.03,scattered clouds
525,Zhuhai,CN,22.2769,113.5678,89.78,89,20,12.66,light rain
526,Iquique,CL,-20.2208,-70.1431,59.04,76,8,3.91,clear sky
527,Ferrol,ES,43.4832,-8.2369,58.71,86,27,4.76,scattered clouds
528,Marsaxlokk,MT,35.8419,14.5431,83.01,83,20,10.36,few clouds
529,Humberto De Campos,BR,-2.5983,-43.4611,74.95,90,67,4.97,broken clouds
530,Vila Velha,BR,-20.3297,-40.2925,62.55,100,75,2.3,broken clouds
531,Bollnas,SE,61.3482,16.3946,63.12,98,89,6.06,overcast clouds
532,Manono,CD,-7.3,27.4167,80.62,24,90,5.86,overcast clouds
533,Mnogovershinnyy,RU,53.9353,139.9242,56.79,56,100,6.85,overcast clouds
534,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.29,74,100,12.77,overcast clouds
535,Ha Tinh,VN,18.3333,105.9,101.52,39,100,3.49,overcast clouds
536,Talnakh,RU,69.4865,88.3972,78.51,24,5,5.64,clear sky
537,Sam Roi Yot,TH,12.2708,99.872,87.78,52,100,9.24,overcast clouds
538,Bilibino,RU,68.0546,166.4372,59.09,41,8,13.58,clear sky
539,Anloga,GH,5.7947,0.8973,75.65,90,85,15.66,light rain
540,Aswan,EG,24.0934,32.907,100.76,29,0,11.25,clear sky
541,Nichinan,JP,31.6,131.3667,82.08,96,100,21.21,light rain
542,Itarema,BR,-2.9248,-39.9167,77.4,67,0,14.72,clear sky
543,Darab,IR,28.7519,54.5444,97.36,17,7,3.89,clear sky
544,Saint-Louis,SN,16.3333,-15.0,80.42,77,100,11.21,overcast clouds
545,Divnomorskoye,RU,44.5011,38.1353,80.19,74,99,7.31,overcast clouds
546,Dwarka,IN,22.2394,68.9678,84.25,68,88,13.18,overcast clouds
547,Macia,MZ,-25.0269,33.0989,69.46,66,0,2.06,clear sky
548,Yingkou,CN,40.6648,122.2283,88.36,46,0,6.35,light rain
549,Moindou,NC,-21.6924,165.677,67.95,73,66,8.34,broken clouds
550,Noumea,NC,-22.2763,166.4572,67.98,74,42,8.16,scattered clouds
551,Swan River,CA,52.1058,-101.2676,73.29,64,99,6.91,overcast clouds
552,Cisarua,ID,-6.6527,106.471,81.54,69,69,2.42,broken clouds
553,Shaunavon,CA,49.6501,-108.4181,71.38,41,20,8.03,few clouds
554,Svetlaya,RU,46.5389,138.3297,58.66,92,100,19.95,overcast clouds
555,Urucui,BR,-7.2294,-44.5561,72.46,55,5,10.2,clear sky
556,Ahipara,NZ,-35.1667,173.1667,53.24,82,100,21.03,light rain
557,Iwanai,JP,42.9744,140.5089,80.49,87,79,3.94,broken clouds
558,Nizwa,OM,22.9333,57.5333,103.98,17,8,6.46,clear sky
559,Goderich,CA,43.7501,-81.7165,68.32,88,48,4.61,scattered clouds
560,Turiacu,BR,-1.6633,-45.3717,72.7,93,58,4.03,broken clouds
561,Abengourou,CI,6.7297,-3.4964,70.39,92,100,4.34,overcast clouds
562,Sept-Iles,CA,50.2001,-66.3821,54.03,80,40,5.75,scattered clouds
563,Aneho,TG,6.2333,1.6,75.29,90,100,11.3,light rain
564,Chancay,PE,-11.5714,-77.2672,60.67,86,78,7.0,broken clouds
565,Lulea,SE,65.5842,22.1547,60.87,67,0,10.36,clear sky
566,Marseille,FR,43.3333,5.5,68.85,56,100,10.56,overcast clouds
567,Adrar,MR,20.5022,-10.0711,85.64,41,8,16.73,clear sky
568,Nanortalik,GL,60.1432,-45.2371,42.87,87,66,11.48,broken clouds
569,Zhangye,CN,38.9342,100.4517,87.06,16,44,10.42,scattered clouds
570,Davila,PH,18.4726,120.5763,87.78,81,96,19.64,light rain
571,Magadan,RU,59.5667,150.8,57.7,78,100,5.7,overcast clouds
572,Jeremie,HT,18.65,-74.1167,79.92,82,4,4.81,clear sky
573,Vanavara,RU,60.34,102.2797,74.71,32,19,5.08,few clouds
574,Sri Aman,MY,1.2376,111.4621,78.85,89,40,5.75,light rain
575,Taunggyi,MM,20.7833,97.0333,77.4,60,99,8.21,overcast clouds
576,Guanambi,BR,-14.2233,-42.7814,61.57,67,2,11.16,clear sky
577,Warmbad,NA,-28.45,18.7333,67.01,18,4,9.69,clear sky
578,Comodoro Rivadavia,AR,-45.8667,-67.5,42.66,45,0,18.41,clear sky
579,Emerald,AU,-23.5333,148.1667,75.34,17,0,11.5,clear sky
580,La Paz,BO,-16.5,-68.15,40.98,56,20,5.75,few clouds
581,Grand-Lahou,CI,5.1367,-5.0242,74.5,91,97,6.51,overcast clouds
582,Cascais,PT,38.6979,-9.4215,64.62,78,20,5.01,few clouds
583,Estelle,US,29.8458,-90.1067,82.99,81,0,0.0,clear sky
584,Saint-Gedeon,CA,48.5001,-71.7658,51.67,73,8,1.97,clear sky
585,Yichun,CN,47.7,128.9,71.92,65,68,8.75,broken clouds
586,Yauya,PE,-8.9833,-77.3,46.72,79,82,0.78,broken clouds
587,Pamekasan,ID,-7.1568,113.4746,88.05,59,50,14.58,scattered clouds
588,Bestobe,KZ,52.4994,73.0975,75.51,44,67,10.45,broken clouds
589,Fort Nelson,CA,58.8053,-122.7002,49.59,93,40,3.44,scattered clouds
590,Mezen,RU,65.8522,44.24,64.08,53,0,5.84,clear sky
591,Svetlyy,RU,54.675,20.1347,62.65,85,100,8.66,moderate rain
592,Tacuarembo,UY,-31.7333,-55.9833,59.77,84,0,4.68,clear sky
593,Kisangani,CD,0.5167,25.2,70.48,88,100,1.77,overcast clouds
594,Vrangel,RU,42.7297,133.0839,70.43,86,100,14.67,overcast clouds
595,Hohhot,CN,40.8106,111.6522,77.29,53,20,8.95,few clouds
596,Mizdah,LY,31.4451,12.9801,80.92,45,0,4.76,clear sky
597,Vallenar,CL,-28.5708,-70.7581,45.9,88,91,3.56,overcast clouds
598,Osypenko,UA,46.9136,36.8253,80.42,62,100,7.02,overcast clouds
599,Ellisras,ZA,-23.6649,27.7443,64.83,54,0,7.63,clear sky
600,Mayo,US,38.8876,-76.5119,71.2,93,90,3.0,overcast clouds
601,Te Anau,NZ,-45.4167,167.7167,35.47,97,95,6.87,overcast clouds
602,Teahupoo,PF,-17.8333,-149.2667,73.36,77,100,5.41,light rain
603,Gniezno,PL,52.5348,17.5826,66.7,85,100,14.32,overcast clouds
604,Klyuchi,RU,52.2667,79.1667,79.45,38,100,2.19,overcast clouds
605,Mutsu,JP,41.2894,141.2169,80.92,87,55,13.62,broken clouds
606,Madison,US,34.7334,-86.5667,72.28,95,1,4.0,clear sky
607,Hokitika,NZ,-42.7167,170.9667,42.01,73,100,7.67,overcast clouds
608,Marsh Harbour,BS,26.5412,-77.0636,82.53,75,0,9.24,clear sky
609,Scarborough,GB,54.2797,-0.4044,59.92,91,100,3.0,overcast clouds
610,Elko,US,41.0002,-115.5012,70.81,20,0,3.38,clear sky
611,Zemio,CF,5.0314,25.1361,73.58,86,100,3.83,overcast clouds
612,Tchibanga,GA,-2.85,11.0333,72.45,79,100,2.01,overcast clouds
613,Rawicz,PL,51.6095,16.8585,70.29,75,100,14.34,overcast clouds
614,Oranjemund,NA,-28.55,16.4333,57.11,79,95,10.54,overcast clouds
615,Yuzhne,UA,46.6221,31.1013,70.02,53,0,15.19,clear sky
616,Saint Stephen,GB,50.3333,-4.9,59.4,88,75,17.27,broken clouds
617,Sungai Besar,MY,3.6746,100.9867,84.25,64,100,5.53,overcast clouds
618,Ustka,PL,54.5805,16.8619,64.31,89,100,12.21,overcast clouds
619,Vila,PT,42.0304,-8.1588,48.33,93,56,3.65,broken clouds
620,Xuddur,SO,4.1213,43.8894,82.44,41,37,22.06,scattered clouds
621,Qaqortoq,GL,60.7167,-46.0333,46.9,92,90,9.53,overcast clouds
622,Tsingoni,YT,-12.7872,45.1028,80.02,61,20,10.36,few clouds
623,Calama,CL,-22.4667,-68.9333,41.49,16,4,17.27,clear sky
624,Kathmandu,NP,27.7167,85.3167,80.82,74,75,8.05,broken clouds
625,Villa Union,MX,23.2,-106.2333,82.36,94,75,0.0,broken clouds
626,Bratsk,RU,56.1325,101.6142,70.29,39,76,5.06,broken clouds
627,Mayumba,GA,-3.432,10.6554,73.38,84,100,4.18,overcast clouds
628,Minna,NG,9.6139,6.5569,70.81,99,100,2.93,moderate rain
629,Barra Do Garcas,BR,-15.89,-52.2567,66.78,72,0,0.0,clear sky
630,Zhenlai,CN,45.8495,123.2973,86.04,54,100,8.5,overcast clouds
631,Vinces,EC,-1.55,-79.7333,71.49,79,100,6.62,overcast clouds
632,Hofn,IS,64.2539,-15.2082,55.74,80,14,10.18,few clouds
633,Bari,IT,41.1177,16.8512,89.89,47,0,1.99,clear sky
634,Zapolyarnyy,RU,69.4154,30.8136,65.48,50,54,7.14,broken clouds
635,Hirado,JP,33.3597,129.5531,81.75,91,100,14.41,moderate rain
636,Andros Town,BS,24.7,-77.7667,82.36,74,8,10.02,clear sky
637,Mugur-Aksy,RU,50.35,90.5,62.89,42,84,7.0,broken clouds
638,Vestmanna,FO,62.1564,-7.1664,56.32,88,75,3.44,broken clouds
639,Simplicio Mendes,BR,-7.8539,-41.9103,68.67,67,11,9.55,few clouds
640,Cottage Grove,US,44.8277,-92.9438,70.9,94,90,4.0,overcast clouds
641,Severnyy-Kospashskiy,RU,59.0925,57.8008,56.61,78,97,10.11,overcast clouds
642,Severo-Yeniseyskiy,RU,60.3725,93.0408,73.11,43,63,2.21,broken clouds
643,Yekimovichi,RU,54.1129,33.2965,68.23,67,0,4.09,clear sky
644,Siniscola,IT,40.5719,9.6922,80.15,47,5,0.25,clear sky
645,Manzhouli,CN,49.6,117.4333,73.2,58,100,7.67,overcast clouds
646,Palmer,US,42.1584,-72.3287,73.42,81,75,3.44,broken clouds
647,Cooma,AU,-36.2333,149.1333,51.57,53,100,13.8,overcast clouds
648,Taldan,RU,53.6667,124.8,54.86,91,100,9.78,overcast clouds
649,Longyan,CN,25.1072,117.0225,87.75,77,46,2.84,moderate rain
650,Encruzilhada,BR,-15.5314,-40.9094,59.88,88,100,5.32,overcast clouds
651,Sistranda,NO,63.7256,8.834,57.9,92,100,21.5,light rain
652,Sola,VU,-13.8833,167.55,77.67,83,90,9.22,heavy intensity rain
653,Rieti,IT,42.4072,12.8592,80.06,58,0,8.05,clear sky
654,Lock Haven,US,41.137,-77.4469,71.49,96,100,1.01,overcast clouds
655,Golden,US,39.7555,-105.2211,69.28,43,1,3.0,clear sky
656,Nizhniy Kuranakh,RU,58.8353,125.4869,74.28,61,46,6.26,scattered clouds
657,Marang,MY,5.2056,103.2059,91.31,71,89,5.14,overcast clouds
658,Peniche,PT,39.3558,-9.3811,64.72,89,0,16.67,clear sky
659,Ulaangom,MN,49.9811,92.0667,73.02,40,2,9.44,clear sky
660,Pacific Grove,US,36.6177,-121.9166,62.62,91,90,1.01,overcast clouds
661,Tongren,CN,27.7172,109.1853,94.48,57,93,3.51,overcast clouds
662,Moyale,KE,3.5167,39.0584,71.44,52,35,14.58,scattered clouds
663,Hailar,CN,49.2,119.7,75.65,61,100,6.06,overcast clouds
664,Sorong,ID,-0.8833,131.25,80.06,80,100,7.49,light rain
665,Bara,NG,10.3744,10.7288,74.19,89,95,13.22,overcast clouds
666,Odweyne,SO,9.4092,45.064,82.44,36,6,20.92,clear sky
667,Kailua,US,21.4022,-157.7394,80.58,66,1,10.36,clear sky
668,Altay,CN,47.8667,88.1167,81.61,21,96,9.17,overcast clouds
669,Lodja,CD,-3.4833,23.4333,79.43,61,72,2.73,broken clouds
670,San Carlos,VE,9.6612,-68.5827,71.11,94,100,3.0,overcast clouds
671,Kloulklubed,PW,7.0419,134.2556,79.3,81,100,8.41,moderate rain
672,Pietarsaari,FI,63.65,22.6833,61.9,87,100,15.3,overcast clouds
673,Sabzevar,IR,36.2126,57.6819,90.68,25,0,11.5,clear sky
674,Zyryanka,RU,65.75,150.85,66.58,50,0,5.37,clear sky
